Year,State ,ACPR_code,ACPR_name,REMOTENESS,MMM_code,Program_type,Organisation_type,Service_size,Operational_places
2021,NSW,112,Riverina/Murray,Inner Regional Australia,4,Residential care,Not-for-profit,81–100,84
2021,NSW,112,Riverina/Murray,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,50
2021,NSW,112,Riverina/Murray,Inner Regional Australia,3,Residential care,Not-for-profit,41–60,44
2021,NSW,112,Riverina/Murray,Outer Regional Australia,5,Multi-purpose service,Government,1–20,15
2021,NSW,112,Riverina/Murray,Inner Regional Australia,5,Multi-purpose service,Government,1–20,18
2021,NSW,112,Riverina/Murray,Inner Regional Australia,2,Residential care,Not-for-profit,21–40,24
2021,NSW,112,Riverina/Murray,Remote Australia,6,Multi-purpose service,Government,1–20,10
2021,NSW,112,Riverina/Murray,Inner Regional Australia,3,Residential care,Not-for-profit,61–80,76
2021,NSW,112,Riverina/Murray,Inner Regional Australia,3,Residential care,Not-for-profit,101+,148
2021,NSW,112,Riverina/Murray,Outer Regional Australia,3,Residential care,Private ,81–100,95
2021,NSW,112,Riverina/Murray,Outer Regional Australia,3,Residential care,Private ,61–80,80
2021,NSW,112,Riverina/Murray,Inner Regional Australia,2,Residential care,Not-for-profit,41–60,60
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Very Remote Australia,7,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,127
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,44
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,100
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,154
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,213
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,73
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,130
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,29
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,72
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,62
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,166
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,66
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,73
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,52
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,218
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,30
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,69
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,81–100,100
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,114
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,42
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,75
2021,NSW,113,South East Sydney,Very Remote Australia,7,Multi-purpose service,Government,21–40,34
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,1–20,16
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,130
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,105
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,1–20,12
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,68
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,50
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,38
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,42
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,66
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,92
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,58
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,50
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,41
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,53
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,116
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,61
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,64
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,76
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,68
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,27
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,46
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,112
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,25
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,57
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,100
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,30
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,41–60,56
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,155
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,101
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Transition care,Government,21–40,35
2021,NSW,113,South East Sydney,Very Remote Australia,7,Multi-purpose service,Government,1–20,4
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,171
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Transition care,Government,101+,140
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,41–60,45
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,101+,276
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,141
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,62
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,70
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,144
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,104
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,72
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,73
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,181
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,92
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,61–80,77
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,101+,156
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,41–60,48
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,62
2021,NSW,113,South East Sydney,Major Cities of Australia,1,Residential care,Private ,41–60,59
